timestamp,forklift_id,operator,event,zone,pallet_id,ref
2026-06-04T18:26:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-1877,LN-23935
2026-06-04T18:26:00Z,FL-2,s.tanaka,PALLET_DROP,D,PL-3006,LN-20705
2026-06-04T18:26:00Z,FL-2,s.tanaka,PALLET_DROP,C,PL-3006,LN-20705
2026-06-05T07:30:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-3371,LN-28694
2026-06-05T07:31:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-3371,LN-28694
2026-06-05T07:32:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-1877,LN-23935
2026-06-05T07:32:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-9173,LN-23197
2026-06-05T07:33:00Z,FL-1,s.larsen,PALLET_PICK,C,PL-2194,LN-22903
2026-06-05T07:33:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-3371,LN-28694
2026-06-05T07:33:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-3371,LN-28694
2026-06-05T07:34:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-9173,LN-23197
2026-06-05T07:34:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-1877,LN-23935
2026-06-05T07:36:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-2194,LN-22903
2026-06-05T07:42:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-7707,LN-21790
2026-06-05T07:43:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-4211,LN-26500
2026-06-05T07:43:00Z,FL-1,s.larsen,PALLET_PICK,C,PL-3006,LN-20705
2026-06-05T07:44:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-4211,LN-26500
2026-06-05T07:44:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-3006,LN-20705
2026-06-05T07:45:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-7707,LN-21790
2026-06-05T07:45:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-3006,LN-20705
2026-06-05T07:47:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-3006,LN-20705
2026-06-05T08:30:00Z,FL-2,,DOCK_UNLOAD_START,D,,TRK-595
2026-06-05T08:52:00Z,FL-2,,DOCK_UNLOAD_END,D,,TRK-595
2026-06-05T09:25:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-9122,LN-25325
2026-06-05T09:26:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-9122,LN-25325
2026-06-05T09:26:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-3272,LN-21231
2026-06-05T09:28:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-9122,LN-25325
2026-06-05T09:29:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-9122,LN-25325
2026-06-05T09:29:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-3272,LN-21231
2026-06-05T11:40:00Z,FL-2,,DOCK_UNLOAD_START,D,,TRK-858
2026-06-05T11:54:00Z,FL-2,,DOCK_UNLOAD_END,D,,TRK-858
2026-06-05T14:32:00Z,FL-2,,DOCK_UNLOAD_START,D,,TRK-867
2026-06-05T14:54:00Z,FL-2,,DOCK_UNLOAD_END,D,,TRK-867
2026-06-05T16:54:00Z,FL-2,s.tanaka,PALLET_PICK,A,PL-2488,LN-27995
2026-06-05T16:54:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-9709,LN-21643
2026-06-05T16:55:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-9461,LN-25891
2026-06-05T16:55:00Z,FL-2,s.tanaka,PALLET_DROP,E,PL-2488,LN-27995
2026-06-05T16:56:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-9461,LN-25891
2026-06-05T16:56:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-9709,LN-21643
2026-06-05T16:56:00Z,FL-2,s.tanaka,PALLET_PICK,F,PL-9461,LN-25891
2026-06-05T16:59:00Z,FL-2,s.tanaka,PALLET_DROP,A,PL-9461,LN-25891
2026-06-05T20:46:00Z,FL-2,s.tanaka,PALLET_PICK,C,PL-1329,LN-25429
2026-06-05T20:46:00Z,FL-2,s.tanaka,PALLET_PICK,E,PL-2859,LN-20447
2026-06-05T20:48:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-1329,LN-25429
2026-06-05T20:48:00Z,FL-2,s.tanaka,PALLET_PICK,F,PL-2859,LN-20447
2026-06-05T20:50:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-2859,LN-20447
2026-06-05T20:52:00Z,FL-2,s.tanaka,PALLET_DROP,A,PL-2859,LN-20447
2026-06-06T07:13:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-8784,LN-28611
2026-06-06T07:13:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-3272,LN-21231
2026-06-06T07:15:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-8784,LN-28611
2026-06-06T07:15:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-3272,LN-21231
2026-06-06T07:16:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-4218,LN-24714
2026-06-06T07:16:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-3272,LN-21231
2026-06-06T07:17:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-4218,LN-24714
2026-06-06T07:18:00Z,FL-1,s.larsen,PALLET_DROP,F,PL-4218,LN-24714
2026-06-06T07:19:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-3272,LN-21231
2026-06-06T07:21:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-4218,LN-24714
2026-06-06T12:10:00Z,FL-1,,DOCK_UNLOAD_START,D,,TRK-955
2026-06-06T12:54:00Z,FL-1,,DOCK_UNLOAD_END,D,,TRK-955
2026-06-06T13:44:00Z,FL-1,,DOCK_UNLOAD_START,D,,TRK-560
2026-06-06T13:56:00Z,FL-1,,DOCK_UNLOAD_END,D,,TRK-560
2026-06-07T11:41:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-1607,LN-24334
2026-06-07T11:43:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-1607,LN-24334
2026-06-07T11:43:00Z,FL-1,s.larsen,PALLET_PICK,C,PL-5214,LN-22997
2026-06-07T11:43:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-7707,LN-21790
2026-06-07T11:43:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-1607,LN-24334
2026-06-07T11:44:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-5214,LN-22997
2026-06-07T11:44:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-7707,LN-21790
2026-06-07T11:45:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-1607,LN-24334
2026-06-07T11:45:00Z,FL-1,s.larsen,PALLET_DROP,F,PL-7707,LN-21790
2026-06-07T11:46:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-7707,LN-21790
2026-06-07T19:32:00Z,FL-2,s.tanaka,PALLET_PICK,C,PL-6955,LN-23580
2026-06-07T19:32:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-7707,LN-21790
2026-06-07T19:34:00Z,FL-2,s.tanaka,PALLET_DROP,C,PL-7707,LN-21790
2026-06-07T19:35:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-6955,LN-23580
2026-06-07T19:58:00Z,FL-2,s.tanaka,PALLET_PICK,A,PL-3638,LN-20476
2026-06-07T19:59:00Z,FL-2,s.tanaka,PALLET_PICK,F,PL-8455,LN-29837
2026-06-07T19:59:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-3638,LN-20476
2026-06-07T20:02:00Z,FL-2,s.tanaka,PALLET_DROP,A,PL-8455,LN-29837
2026-06-08T07:32:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-2432,LN-29308
2026-06-08T07:34:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-2432,LN-29308
2026-06-08T07:34:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-2813,LN-25671
2026-06-08T07:35:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-2813,LN-25671
2026-06-08T07:35:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-2432,LN-29308
2026-06-08T07:35:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-2813,LN-25671
2026-06-08T07:36:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-5517,LN-20400
2026-06-08T07:36:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-2432,LN-29308
2026-06-08T07:36:00Z,FL-1,s.larsen,PALLET_PICK,C,PL-9173,LN-23197
2026-06-08T07:37:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-2813,LN-25671
2026-06-08T07:37:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-9173,LN-23197
2026-06-08T07:38:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-5517,LN-20400
2026-06-08T09:09:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-3496,LN-20373
2026-06-08T09:09:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-1329,LN-25429
2026-06-08T09:10:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-7147,LN-27074
2026-06-08T09:12:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-1329,LN-25429
2026-06-08T09:13:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-3496,LN-20373
2026-06-08T09:13:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-7147,LN-27074
2026-06-08T10:26:00Z,FL-1,s.larsen,PALLET_PICK,C,PL-9748,LN-23756
2026-06-08T10:27:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-9748,LN-23756
2026-06-08T10:27:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-5883,LN-24449
2026-06-08T10:28:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-9738,LN-22116
2026-06-08T10:28:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-9748,LN-23756
2026-06-08T10:30:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-9738,LN-22116
2026-06-08T10:30:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-9748,LN-23756
2026-06-08T10:31:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-9738,LN-22116
2026-06-08T10:31:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-5883,LN-24449
2026-06-08T10:32:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-9738,LN-22116
2026-06-08T11:25:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-9563,LN-22275
2026-06-08T11:25:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-3006,LN-20705
2026-06-08T11:26:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-3006,LN-20705
2026-06-08T11:27:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-9563,LN-22275
2026-06-08T11:28:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-3006,LN-20705
2026-06-08T11:28:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-3006,LN-20705
2026-06-08T11:30:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-3272,LN-21231
2026-06-08T11:30:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-4463,LN-21238
2026-06-08T11:32:00Z,FL-1,s.larsen,PALLET_PICK,C,PL-4463,LN-21238
2026-06-08T11:32:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-3602,LN-25438
2026-06-08T11:32:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-4463,LN-21238
2026-06-08T11:33:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-9690,LN-26885
2026-06-08T11:33:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-4463,LN-21238
2026-06-08T11:34:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-3272,LN-21231
2026-06-08T11:34:00Z,FL-1,s.larsen,PALLET_DROP,F,PL-9690,LN-26885
2026-06-08T11:35:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-3602,LN-25438
2026-06-08T12:57:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-3371,LN-28694
2026-06-08T12:58:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-3371,LN-28694
2026-06-08T12:58:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-2859,LN-20447
2026-06-08T12:58:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-9709,LN-21643
2026-06-08T12:59:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-3371,LN-28694
2026-06-08T12:59:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-2859,LN-20447
2026-06-08T13:00:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-9709,LN-21643
2026-06-08T13:00:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-9709,LN-21643
2026-06-08T13:00:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-3371,LN-28694
2026-06-08T13:03:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-9709,LN-21643
2026-06-08T13:24:00Z,FL-1,,DOCK_UNLOAD_START,D,,TRK-662
2026-06-08T13:44:00Z,FL-1,,DOCK_UNLOAD_END,D,,TRK-662
2026-06-08T17:57:00Z,FL-2,s.tanaka,PALLET_PICK,E,PL-5214,LN-22997
2026-06-08T17:58:00Z,FL-2,s.tanaka,PALLET_PICK,A,PL-5214,LN-22997
2026-06-08T17:58:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-8691,LN-21437
2026-06-08T17:59:00Z,FL-2,s.tanaka,PALLET_DROP,A,PL-5214,LN-22997
2026-06-08T18:01:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-8691,LN-21437
2026-06-08T18:02:00Z,FL-2,s.tanaka,PALLET_DROP,D,PL-5214,LN-22997
2026-06-08T20:32:00Z,FL-2,s.tanaka,PALLET_PICK,A,PL-4211,LN-26500
2026-06-08T20:34:00Z,FL-2,s.tanaka,PALLET_PICK,F,PL-4211,LN-26500
2026-06-08T20:34:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-4211,LN-26500
2026-06-08T20:34:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-7513,LN-21956
2026-06-08T20:34:00Z,FL-2,s.tanaka,PALLET_PICK,E,PL-9254,LN-25020
2026-06-08T20:35:00Z,FL-2,s.tanaka,PALLET_DROP,E,PL-4211,LN-26500
2026-06-08T20:36:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-9254,LN-25020
2026-06-08T20:37:00Z,FL-2,s.tanaka,PALLET_DROP,A,PL-7513,LN-21956
2026-06-09T07:42:00Z,FL-2,,DOCK_UNLOAD_START,D,,TRK-469
2026-06-09T07:50:00Z,FL-2,,DOCK_UNLOAD_END,D,,TRK-469
2026-06-09T08:22:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-1329,LN-25429
2026-06-09T08:22:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-2813,LN-25671
2026-06-09T08:23:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-1329,LN-25429
2026-06-09T08:26:00Z,FL-1,s.larsen,PALLET_DROP,F,PL-2813,LN-25671
2026-06-09T08:44:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-9886,LN-29228
2026-06-09T08:45:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-9886,LN-29228
2026-06-09T08:46:00Z,FL-1,s.larsen,PALLET_PICK,E,PL-9122,LN-25325
2026-06-09T08:46:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-4064,LN-25527
2026-06-09T08:47:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-9886,LN-29228
2026-06-09T08:48:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-9886,LN-29228
2026-06-09T08:48:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-9122,LN-25325
2026-06-09T08:49:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-4064,LN-25527
2026-06-09T10:02:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-8691,LN-21437
2026-06-09T10:02:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-9461,LN-25891
2026-06-09T10:02:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-8691,LN-21437
2026-06-09T10:03:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-6372,LN-24659
2026-06-09T10:03:00Z,FL-1,s.larsen,PALLET_DROP,F,PL-8691,LN-21437
2026-06-09T10:03:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-9461,LN-25891
2026-06-09T10:04:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-8691,LN-21437
2026-06-09T10:06:00Z,FL-1,s.larsen,PALLET_DROP,F,PL-6372,LN-24659
2026-06-09T12:00:00Z,FL-2,,DOCK_UNLOAD_START,D,,TRK-363
2026-06-09T12:14:00Z,FL-2,,DOCK_UNLOAD_END,D,,TRK-363
2026-06-09T14:42:00Z,FL-2,,DOCK_UNLOAD_START,B,,TRK-294
2026-06-09T14:58:00Z,FL-2,s.tanaka,PALLET_PICK,B,PL-8292,LN-24487
2026-06-09T14:59:00Z,FL-2,s.tanaka,PALLET_PICK,B,PL-2272,LN-21065
2026-06-09T14:59:00Z,FL-2,s.tanaka,PALLET_PICK,F,PL-4064,LN-25527
2026-06-09T15:01:00Z,FL-2,s.tanaka,PALLET_PICK,C,PL-4064,LN-25527
2026-06-09T15:01:00Z,FL-2,s.tanaka,PALLET_PICK,B,PL-3006,LN-20705
2026-06-09T15:02:00Z,FL-2,s.tanaka,PALLET_DROP,D,PL-2272,LN-21065
2026-06-09T15:02:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-8292,LN-24487
2026-06-09T15:02:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-4064,LN-25527
2026-06-09T15:03:00Z,FL-2,s.tanaka,PALLET_DROP,C,PL-4064,LN-25527
2026-06-09T15:05:00Z,FL-2,s.tanaka,PALLET_DROP,C,PL-3006,LN-20705
2026-06-09T15:26:00Z,FL-2,,DOCK_UNLOAD_END,B,,TRK-294
2026-06-09T15:48:00Z,FL-2,s.tanaka,PALLET_PICK,E,PL-4211,LN-26500
2026-06-09T15:48:00Z,FL-2,s.tanaka,PALLET_PICK,A,PL-5340,LN-24017
2026-06-09T15:48:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-5506,LN-22641
2026-06-09T15:51:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-4211,LN-26500
2026-06-09T15:51:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-5506,LN-22641
2026-06-09T15:52:00Z,FL-2,s.tanaka,PALLET_DROP,E,PL-5340,LN-24017
2026-06-09T15:56:00Z,FL-2,s.tanaka,PALLET_PICK,E,PL-9143,LN-25578
2026-06-09T15:57:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-2859,LN-20447
2026-06-09T15:57:00Z,FL-2,s.tanaka,PALLET_PICK,A,PL-9886,LN-29228
2026-06-09T15:59:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-9143,LN-25578
2026-06-09T16:00:00Z,FL-2,s.tanaka,PALLET_DROP,E,PL-2859,LN-20447
2026-06-09T16:00:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-9886,LN-29228
2026-06-09T16:09:00Z,FL-2,s.tanaka,PALLET_PICK,A,PL-9101,LN-25711
2026-06-09T16:09:00Z,FL-2,s.tanaka,PALLET_PICK,B,PL-4064,LN-25527
2026-06-09T16:10:00Z,FL-2,s.tanaka,PALLET_PICK,B,PL-7599,LN-25923
2026-06-09T16:11:00Z,FL-2,s.tanaka,PALLET_PICK,E,PL-7599,LN-25923
2026-06-09T16:11:00Z,FL-2,s.tanaka,PALLET_PICK,D,PL-7599,LN-25923
2026-06-09T16:11:00Z,FL-2,s.tanaka,PALLET_DROP,E,PL-7599,LN-25923
2026-06-09T16:11:00Z,FL-2,s.tanaka,PALLET_DROP,B,PL-9101,LN-25711
2026-06-09T16:12:00Z,FL-2,s.tanaka,PALLET_DROP,F,PL-4064,LN-25527
2026-06-09T16:12:00Z,FL-2,s.tanaka,PALLET_DROP,A,PL-7599,LN-25923
2026-06-09T16:13:00Z,FL-2,s.tanaka,PALLET_DROP,D,PL-7599,LN-25923
2026-06-10T09:26:00Z,FL-1,,DOCK_UNLOAD_START,D,,TRK-712
2026-06-10T09:30:00Z,FL-1,,DOCK_UNLOAD_END,D,,TRK-712
2026-06-10T09:34:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-5506,LN-22641
2026-06-10T09:34:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-3496,LN-20373
2026-06-10T09:35:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-3496,LN-20373
2026-06-10T09:36:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-3496,LN-20373
2026-06-10T09:36:00Z,FL-1,s.larsen,PALLET_PICK,D,PL-3496,LN-20373
2026-06-10T09:37:00Z,FL-1,s.larsen,PALLET_DROP,D,PL-3496,LN-20373
2026-06-10T09:37:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-5506,LN-22641
2026-06-10T09:39:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-3496,LN-20373
2026-06-10T11:35:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-7599,LN-25923
2026-06-10T11:35:00Z,FL-1,s.larsen,PALLET_PICK,F,PL-3920,LN-28015
2026-06-10T11:36:00Z,FL-1,s.larsen,PALLET_PICK,A,PL-3920,LN-28015
2026-06-10T11:37:00Z,FL-1,s.larsen,PALLET_PICK,C,PL-7707,LN-21790
2026-06-10T11:37:00Z,FL-1,s.larsen,PALLET_PICK,B,PL-8784,LN-28611
2026-06-10T11:37:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-3920,LN-28015
2026-06-10T11:38:00Z,FL-1,s.larsen,PALLET_DROP,E,PL-7599,LN-25923
2026-06-10T11:39:00Z,FL-1,s.larsen,PALLET_DROP,A,PL-8784,LN-28611
2026-06-10T11:39:00Z,FL-1,s.larsen,PALLET_DROP,C,PL-3920,LN-28015
2026-06-10T11:40:00Z,FL-1,s.larsen,PALLET_DROP,B,PL-7707,LN-21790
2026-06-10T12:18:00Z,FL-1,,DOCK_UNLOAD_START,B,,TRK-489
2026-06-10T12:40:00Z,FL-1,,DOCK_UNLOAD_END,B,,TRK-489
2026-06-10T15:42:00Z,FL-1,,DOCK_UNLOAD_START,D,,TRK-425
2026-06-10T15:58:00Z,FL-1,,DOCK_UNLOAD_END,D,,TRK-425
2026-06-10T18:35:00Z,FL-2,s.tanaka,PALLET_PICK,C,PL-3371,LN-28694
