timestamp,forklift_id,operator,event,zone,pallet_id,ref
2026-03-13T13:27:00Z,FL-1,a.novak,PALLET_PICK,E,PL-2797,LN-25813
2026-03-13T13:28:00Z,FL-1,a.novak,PALLET_PICK,B,PL-8583,LN-23423
2026-03-13T13:29:00Z,FL-1,a.novak,PALLET_PICK,E,PL-8583,LN-23423
2026-03-13T13:29:00Z,FL-1,a.novak,PALLET_DROP,C,PL-5930,LN-20146
2026-03-13T13:29:00Z,FL-1,a.novak,PALLET_PICK,D,PL-5872,LN-22454
2026-03-13T13:29:00Z,FL-1,a.novak,PALLET_DROP,E,PL-8583,LN-23423
2026-03-13T13:30:00Z,FL-1,a.novak,PALLET_DROP,E,PL-2797,LN-25813
2026-03-13T13:31:00Z,FL-1,a.novak,PALLET_DROP,C,PL-8583,LN-23423
2026-03-13T13:31:00Z,FL-1,a.novak,PALLET_DROP,F,PL-2797,LN-25813
2026-03-13T13:33:00Z,FL-1,a.novak,PALLET_DROP,F,PL-5872,LN-22454
2026-03-13T15:34:00Z,FL-1,,DOCK_UNLOAD_START,D,,TRK-720
2026-03-13T15:50:00Z,FL-1,,DOCK_UNLOAD_END,D,,TRK-720
2026-03-13T15:53:00Z,FL-2,i.schulz,PALLET_PICK,C,PL-1904,LN-22738
2026-03-13T15:54:00Z,FL-2,i.schulz,PALLET_PICK,D,PL-1904,LN-22738
2026-03-13T15:54:00Z,FL-2,i.schulz,PALLET_PICK,B,PL-3485,LN-27618
2026-03-13T15:55:00Z,FL-2,i.schulz,PALLET_PICK,A,PL-5222,LN-24872
2026-03-13T15:56:00Z,FL-2,i.schulz,PALLET_PICK,D,PL-5222,LN-24872
2026-03-13T15:57:00Z,FL-2,i.schulz,PALLET_DROP,E,PL-3485,LN-27618
2026-03-13T15:57:00Z,FL-2,i.schulz,PALLET_DROP,D,PL-1904,LN-22738
2026-03-13T15:57:00Z,FL-2,i.schulz,PALLET_DROP,F,PL-1904,LN-22738
2026-03-13T15:58:00Z,FL-2,i.schulz,PALLET_DROP,C,PL-5222,LN-24872
2026-03-13T15:59:00Z,FL-2,i.schulz,PALLET_DROP,D,PL-5222,LN-24872
2026-03-13T20:02:00Z,FL-2,i.schulz,PALLET_PICK,A,PL-4058,LN-26084
2026-03-13T20:03:00Z,FL-2,i.schulz,PALLET_PICK,D,PL-4058,LN-26084
2026-03-13T20:04:00Z,FL-2,i.schulz,PALLET_PICK,C,PL-4093,LN-29464
2026-03-13T20:05:00Z,FL-2,i.schulz,PALLET_DROP,D,PL-4058,LN-26084
2026-03-13T20:05:00Z,FL-2,i.schulz,PALLET_PICK,D,PL-4093,LN-29464
2026-03-13T20:06:00Z,FL-2,i.schulz,PALLET_DROP,D,PL-4093,LN-29464
2026-03-13T20:07:00Z,FL-2,i.schulz,PALLET_DROP,F,PL-4058,LN-26084
2026-03-13T20:08:00Z,FL-2,i.schulz,PALLET_DROP,F,PL-4093,LN-29464
2026-03-13T20:33:00Z,FL-2,i.schulz,PALLET_PICK,F,PL-4203,LN-24207
2026-03-13T20:33:00Z,FL-2,i.schulz,PALLET_PICK,C,PL-2901,LN-25937
2026-03-13T20:34:00Z,FL-2,i.schulz,PALLET_PICK,A,PL-7664,LN-24754
2026-03-13T20:35:00Z,FL-2,i.schulz,PALLET_DROP,F,PL-2901,LN-25937
2026-03-13T20:35:00Z,FL-2,i.schulz,PALLET_PICK,E,PL-7664,LN-24754
2026-03-13T20:36:00Z,FL-2,i.schulz,PALLET_PICK,E,PL-4628,LN-22357
2026-03-13T20:36:00Z,FL-2,i.schulz,PALLET_DROP,A,PL-4203,LN-24207
2026-03-13T20:36:00Z,FL-2,i.schulz,PALLET_DROP,E,PL-7664,LN-24754
2026-03-13T20:38:00Z,FL-2,i.schulz,PALLET_DROP,D,PL-4628,LN-22357
2026-03-13T20:38:00Z,FL-2,i.schulz,PALLET_DROP,F,PL-7664,LN-24754
2026-03-14T07:50:00Z,FL-1,a.novak,PALLET_PICK,F,PL-6433,LN-21662
2026-03-14T07:51:00Z,FL-1,a.novak,PALLET_PICK,C,PL-5930,LN-20146
2026-03-14T07:51:00Z,FL-1,a.novak,PALLET_PICK,D,PL-8399,LN-20713
2026-03-14T07:51:00Z,FL-1,a.novak,PALLET_PICK,F,PL-4093,LN-29464
2026-03-14T07:52:00Z,FL-1,a.novak,PALLET_DROP,D,PL-5930,LN-20146
2026-03-14T07:52:00Z,FL-1,a.novak,PALLET_DROP,A,PL-6433,LN-21662
2026-03-14T07:55:00Z,FL-1,a.novak,PALLET_DROP,F,PL-8399,LN-20713
2026-03-14T07:55:00Z,FL-1,a.novak,PALLET_DROP,A,PL-4093,LN-29464
2026-03-15T07:04:00Z,FL-1,,DOCK_UNLOAD_START,B,,TRK-103
2026-03-15T07:52:00Z,FL-1,,DOCK_UNLOAD_END,B,,TRK-103
2026-03-15T08:42:00Z,FL-1,a.novak,PALLET_PICK,C,PL-7527,LN-22943
2026-03-15T08:43:00Z,FL-1,a.novak,PALLET_PICK,E,PL-7527,LN-22943
2026-03-15T08:44:00Z,FL-1,a.novak,PALLET_PICK,C,PL-8583,LN-23423
2026-03-15T08:44:00Z,FL-1,a.novak,PALLET_DROP,E,PL-7527,LN-22943
2026-03-15T08:44:00Z,FL-1,a.novak,PALLET_PICK,C,PL-3442,LN-25182
2026-03-15T08:46:00Z,FL-1,a.novak,PALLET_DROP,A,PL-7527,LN-22943
2026-03-15T08:46:00Z,FL-1,a.novak,PALLET_DROP,D,PL-8583,LN-23423
2026-03-15T08:48:00Z,FL-1,a.novak,PALLET_DROP,D,PL-3442,LN-25182
2026-03-15T09:18:00Z,FL-1,a.novak,PALLET_PICK,B,PL-6411,LN-23023
2026-03-15T09:18:00Z,FL-1,a.novak,PALLET_PICK,A,PL-8230,LN-27997
2026-03-15T09:19:00Z,FL-1,a.novak,PALLET_PICK,D,PL-8230,LN-27997
2026-03-15T09:21:00Z,FL-1,a.novak,PALLET_DROP,F,PL-6411,LN-23023
2026-03-15T09:21:00Z,FL-1,a.novak,PALLET_DROP,E,PL-8230,LN-27997
2026-03-15T09:22:00Z,FL-1,a.novak,PALLET_DROP,D,PL-8230,LN-27997
2026-03-15T11:51:00Z,FL-1,a.novak,PALLET_PICK,E,PL-3133,LN-27353
2026-03-15T11:52:00Z,FL-1,a.novak,PALLET_PICK,A,PL-4093,LN-29464
2026-03-15T11:52:00Z,FL-1,a.novak,PALLET_PICK,A,PL-6433,LN-21662
2026-03-15T11:52:00Z,FL-1,a.novak,PALLET_DROP,A,PL-3133,LN-27353
2026-03-15T11:53:00Z,FL-1,a.novak,PALLET_PICK,B,PL-6433,LN-21662
2026-03-15T11:54:00Z,FL-1,a.novak,PALLET_DROP,F,PL-4093,LN-29464
2026-03-15T11:54:00Z,FL-1,a.novak,PALLET_DROP,F,PL-6433,LN-21662
2026-03-15T11:56:00Z,FL-1,a.novak,PALLET_DROP,B,PL-6433,LN-21662
2026-03-15T11:56:00Z,FL-1,,DOCK_UNLOAD_START,B,,TRK-833
2026-03-15T12:08:00Z,FL-1,,DOCK_UNLOAD_END,B,,TRK-833
2026-03-16T08:09:00Z,FL-1,a.novak,PALLET_PICK,B,PL-9086,LN-26027
2026-03-16T08:10:00Z,FL-1,a.novak,PALLET_PICK,F,PL-9086,LN-26027
2026-03-16T08:11:00Z,FL-1,a.novak,PALLET_PICK,B,PL-1435,LN-26219
2026-03-16T08:11:00Z,FL-1,a.novak,PALLET_PICK,B,PL-5639,LN-22421
2026-03-16T08:12:00Z,FL-1,a.novak,PALLET_PICK,E,PL-5639,LN-22421
2026-03-16T08:13:00Z,FL-1,a.novak,PALLET_DROP,F,PL-9086,LN-26027
2026-03-16T08:13:00Z,FL-1,a.novak,PALLET_DROP,E,PL-5639,LN-22421
2026-03-16T08:13:00Z,FL-1,a.novak,PALLET_DROP,A,PL-1435,LN-26219
2026-03-16T08:13:00Z,FL-1,a.novak,PALLET_DROP,E,PL-9086,LN-26027
2026-03-16T08:14:00Z,FL-1,a.novak,PALLET_DROP,F,PL-5639,LN-22421
2026-03-16T08:32:00Z,FL-1,a.novak,PALLET_PICK,F,PL-1370,LN-28212
2026-03-16T08:33:00Z,FL-1,a.novak,PALLET_PICK,C,PL-1848,LN-26316
2026-03-16T08:35:00Z,FL-1,a.novak,PALLET_DROP,C,PL-1370,LN-28212
2026-03-16T08:36:00Z,FL-1,a.novak,PALLET_DROP,A,PL-1848,LN-26316
2026-03-16T08:50:00Z,FL-1,a.novak,PALLET_PICK,F,PL-5872,LN-22454
2026-03-16T08:50:00Z,FL-1,a.novak,PALLET_PICK,D,PL-1890,LN-26569
2026-03-16T08:51:00Z,FL-1,a.novak,PALLET_PICK,F,PL-6411,LN-23023
2026-03-16T08:51:00Z,FL-1,a.novak,PALLET_PICK,A,PL-5639,LN-22421
2026-03-16T08:51:00Z,FL-1,a.novak,PALLET_DROP,B,PL-5872,LN-22454
2026-03-16T08:52:00Z,FL-1,a.novak,PALLET_DROP,F,PL-1890,LN-26569
2026-03-16T08:53:00Z,FL-1,a.novak,PALLET_PICK,C,PL-5639,LN-22421
2026-03-16T08:54:00Z,FL-1,a.novak,PALLET_DROP,E,PL-6411,LN-23023
2026-03-16T08:55:00Z,FL-1,a.novak,PALLET_DROP,C,PL-5639,LN-22421
2026-03-16T08:56:00Z,FL-1,a.novak,PALLET_DROP,B,PL-5639,LN-22421
2026-03-16T09:13:00Z,FL-1,a.novak,PALLET_PICK,B,PL-4635,LN-26259
2026-03-16T09:14:00Z,FL-1,a.novak,PALLET_PICK,B,PL-9949,LN-26725
2026-03-16T09:14:00Z,FL-1,a.novak,PALLET_PICK,A,PL-9825,LN-20582
2026-03-16T09:15:00Z,FL-1,a.novak,PALLET_PICK,C,PL-1435,LN-26219
2026-03-16T09:15:00Z,FL-1,a.novak,PALLET_DROP,D,PL-4635,LN-26259
2026-03-16T09:16:00Z,FL-1,a.novak,PALLET_DROP,A,PL-9949,LN-26725
2026-03-16T09:16:00Z,FL-1,a.novak,PALLET_DROP,D,PL-9825,LN-20582
2026-03-16T09:17:00Z,FL-1,a.novak,PALLET_DROP,B,PL-1435,LN-26219
2026-03-16T11:39:00Z,FL-1,a.novak,PALLET_PICK,B,PL-3681,LN-25885
2026-03-16T11:40:00Z,FL-1,a.novak,PALLET_PICK,A,PL-3681,LN-25885
2026-03-16T11:40:00Z,FL-1,a.novak,PALLET_PICK,B,PL-5872,LN-22454
2026-03-16T11:42:00Z,FL-1,a.novak,PALLET_DROP,E,PL-3681,LN-25885
2026-03-16T11:42:00Z,FL-1,a.novak,PALLET_DROP,A,PL-3681,LN-25885
2026-03-16T11:44:00Z,FL-1,a.novak,PALLET_DROP,C,PL-5872,LN-22454
2026-03-16T11:48:00Z,FL-2,,DOCK_UNLOAD_START,B,,TRK-856
2026-03-16T11:56:00Z,FL-2,,DOCK_UNLOAD_END,B,,TRK-856
2026-03-16T14:18:00Z,FL-2,,DOCK_UNLOAD_START,D,,TRK-568
2026-03-16T14:30:00Z,FL-2,,DOCK_UNLOAD_END,D,,TRK-568
2026-03-16T20:49:00Z,FL-2,i.schulz,PALLET_PICK,A,PL-4203,LN-24207
2026-03-16T20:50:00Z,FL-2,i.schulz,PALLET_PICK,A,PL-9017,LN-21389
2026-03-16T20:50:00Z,FL-2,i.schulz,PALLET_PICK,C,PL-3101,LN-20948
2026-03-16T20:51:00Z,FL-2,i.schulz,PALLET_DROP,E,PL-3101,LN-20948
2026-03-16T20:52:00Z,FL-2,i.schulz,PALLET_DROP,F,PL-9017,LN-21389
2026-03-16T20:52:00Z,FL-2,i.schulz,PALLET_DROP,B,PL-4203,LN-24207
2026-03-17T10:14:00Z,FL-1,a.novak,PALLET_PICK,E,PL-8230,LN-27997
2026-03-17T10:15:00Z,FL-1,a.novak,PALLET_PICK,C,PL-8230,LN-27997
2026-03-17T10:15:00Z,FL-1,a.novak,PALLET_PICK,B,PL-6745,LN-29233
2026-03-17T10:16:00Z,FL-1,a.novak,PALLET_PICK,D,PL-7133,LN-27078
2026-03-17T10:17:00Z,FL-1,a.novak,PALLET_DROP,F,PL-8230,LN-27997
2026-03-17T10:17:00Z,FL-1,a.novak,PALLET_PICK,E,PL-7133,LN-27078
2026-03-17T10:18:00Z,FL-1,a.novak,PALLET_DROP,C,PL-8230,LN-27997
2026-03-17T10:18:00Z,FL-1,a.novak,PALLET_PICK,D,PL-5930,LN-20146
2026-03-17T10:19:00Z,FL-1,a.novak,PALLET_PICK,E,PL-5930,LN-20146
2026-03-17T10:19:00Z,FL-1,a.novak,PALLET_DROP,F,PL-6745,LN-29233
2026-03-17T10:19:00Z,FL-1,a.novak,PALLET_DROP,E,PL-7133,LN-27078
2026-03-17T10:20:00Z,FL-1,a.novak,PALLET_DROP,F,PL-7133,LN-27078
2026-03-17T10:21:00Z,FL-1,a.novak,PALLET_DROP,B,PL-5930,LN-20146
2026-03-17T10:21:00Z,FL-1,a.novak,PALLET_DROP,E,PL-5930,LN-20146
2026-03-17T11:44:00Z,FL-1,,DOCK_UNLOAD_START,B,,TRK-971
2026-03-17T12:15:00Z,FL-1,a.novak,PALLET_PICK,C,PL-5222,LN-24872
2026-03-17T12:16:00Z,FL-1,a.novak,PALLET_PICK,D,PL-5222,LN-24872
2026-03-17T12:16:00Z,FL-1,a.novak,PALLET_PICK,E,PL-6411,LN-23023
2026-03-17T12:17:00Z,FL-1,a.novak,PALLET_DROP,B,PL-6411,LN-23023
2026-03-17T12:17:00Z,FL-1,a.novak,PALLET_DROP,D,PL-5222,LN-24872
2026-03-17T12:19:00Z,FL-1,a.novak,PALLET_DROP,B,PL-5222,LN-24872
2026-03-17T12:32:00Z,FL-1,,DOCK_UNLOAD_END,B,,TRK-971
2026-03-17T12:40:00Z,FL-1,,DOCK_UNLOAD_START,B,,TRK-265
2026-03-17T12:50:00Z,FL-1,,DOCK_UNLOAD_END,B,,TRK-265
2026-03-17T12:50:00Z,FL-1,a.novak,PALLET_PICK,F,PL-4681,LN-20346
2026-03-17T12:51:00Z,FL-1,a.novak,PALLET_PICK,F,PL-4553,LN-26574
2026-03-17T12:51:00Z,FL-1,a.novak,PALLET_PICK,A,PL-3133,LN-27353
2026-03-17T12:51:00Z,FL-1,a.novak,PALLET_DROP,C,PL-4681,LN-20346
2026-03-17T12:52:00Z,FL-1,a.novak,PALLET_PICK,C,PL-3133,LN-27353
2026-03-17T12:54:00Z,FL-1,a.novak,PALLET_DROP,D,PL-4553,LN-26574
2026-03-17T12:55:00Z,FL-1,a.novak,PALLET_DROP,E,PL-3133,LN-27353
2026-03-17T12:55:00Z,FL-1,a.novak,PALLET_DROP,C,PL-3133,LN-27353
2026-03-17T14:32:00Z,FL-1,,DOCK_UNLOAD_START,D,,TRK-186
2026-03-17T14:38:00Z,FL-1,,DOCK_UNLOAD_END,D,,TRK-186
2026-03-17T14:40:00Z,FL-2,i.schulz,PALLET_PICK,A,PL-8565,LN-27912
2026-03-17T14:40:00Z,FL-2,i.schulz,PALLET_PICK,B,PL-5930,LN-20146
2026-03-17T14:42:00Z,FL-2,i.schulz,PALLET_DROP,C,PL-8565,LN-27912
2026-03-17T14:43:00Z,FL-2,i.schulz,PALLET_DROP,D,PL-5930,LN-20146
2026-03-17T20:11:00Z,FL-2,i.schulz,PALLET_PICK,A,PL-9581,LN-26379
2026-03-17T20:12:00Z,FL-2,i.schulz,PALLET_PICK,D,PL-1744,LN-25792
2026-03-17T20:12:00Z,FL-2,i.schulz,PALLET_PICK,B,PL-4203,LN-24207
2026-03-17T20:12:00Z,FL-2,i.schulz,PALLET_PICK,F,PL-9017,LN-21389
2026-03-17T20:14:00Z,FL-2,i.schulz,PALLET_DROP,E,PL-9581,LN-26379
2026-03-17T20:14:00Z,FL-2,i.schulz,PALLET_DROP,F,PL-1744,LN-25792
2026-03-17T20:14:00Z,FL-2,i.schulz,PALLET_DROP,B,PL-9017,LN-21389
2026-03-17T20:15:00Z,FL-2,i.schulz,PALLET_DROP,A,PL-4203,LN-24207
2026-03-18T07:02:00Z,FL-2,,DOCK_UNLOAD_START,B,,TRK-702
2026-03-18T07:04:00Z,FL-2,,DOCK_UNLOAD_END,B,,TRK-702
2026-03-18T07:26:00Z,FL-1,a.novak,PALLET_PICK,B,PL-9519,LN-25934
2026-03-18T07:26:00Z,FL-1,a.novak,PALLET_PICK,E,PL-3101,LN-20948
2026-03-18T07:27:00Z,FL-1,a.novak,PALLET_PICK,C,PL-6892,LN-25300
2026-03-18T07:28:00Z,FL-1,a.novak,PALLET_PICK,D,PL-6892,LN-25300
2026-03-18T07:29:00Z,FL-1,a.novak,PALLET_DROP,D,PL-6892,LN-25300
2026-03-18T07:29:00Z,FL-1,a.novak,PALLET_DROP,C,PL-3101,LN-20948
2026-03-18T07:30:00Z,FL-1,a.novak,PALLET_DROP,E,PL-9519,LN-25934
2026-03-18T07:30:00Z,FL-1,a.novak,PALLET_DROP,B,PL-6892,LN-25300
2026-03-18T10:48:00Z,FL-2,,DOCK_UNLOAD_START,B,,TRK-614
2026-03-18T11:56:00Z,FL-2,,DOCK_UNLOAD_END,B,,TRK-614
2026-03-18T12:24:00Z,FL-1,a.novak,PALLET_PICK,A,PL-1848,LN-26316
2026-03-18T12:24:00Z,FL-1,a.novak,PALLET_PICK,F,PL-5639,LN-22421
2026-03-18T12:25:00Z,FL-1,a.novak,PALLET_PICK,E,PL-3133,LN-27353
2026-03-18T12:26:00Z,FL-1,a.novak,PALLET_PICK,D,PL-3133,LN-27353
2026-03-18T12:26:00Z,FL-1,a.novak,PALLET_PICK,B,PL-9017,LN-21389
