# export 2026-04-14T00:00:00Z from NVR-1; motion index per camera; retention 7 days (older footage overwritten)
timestamp,camera,motion_score
2026-04-09T09:50:00Z,CORR-C,74
2026-04-09T09:51:00Z,CORR-D,58
2026-04-09T09:52:00Z,CORR-B,10
2026-04-09T09:54:00Z,CORR-A,84
2026-04-09T09:54:00Z,CORR-D,49
2026-04-09T09:57:00Z,CORR-E,35
2026-04-09T09:58:00Z,CORR-A,46
2026-04-09T09:58:00Z,CORR-E,49
2026-04-09T10:02:00Z,CORR-F,70
2026-04-09T10:03:00Z,CORR-F,40
2026-04-09T11:03:00Z,CORR-F,65
2026-04-09T11:05:00Z,CORR-C,80
2026-04-09T11:05:00Z,CORR-D,42
2026-04-09T11:07:00Z,CORR-B,75
2026-04-09T11:08:00Z,CORR-D,78
2026-04-09T11:09:00Z,CORR-B,69
2026-04-09T11:11:00Z,CORR-A,44
2026-04-09T11:12:00Z,CORR-C,38
2026-04-09T11:12:00Z,CORR-F,84
2026-04-09T11:13:00Z,CORR-A,48
2026-04-09T11:49:00Z,CORR-D,12
2026-04-09T13:01:00Z,CORR-B,53
2026-04-09T13:03:00Z,CORR-B,87
2026-04-09T13:10:00Z,CORR-D,19
2026-04-09T13:11:00Z,CORR-B,39
2026-04-09T13:22:00Z,CORR-A,11
2026-04-09T13:36:00Z,CORR-B,17
2026-04-09T13:45:00Z,CORR-B,13
2026-04-09T14:52:00Z,CORR-E,14
2026-04-09T15:21:00Z,CORR-A,68
2026-04-09T15:21:00Z,CORR-C,70
2026-04-09T15:23:00Z,CORR-E,70
2026-04-09T15:26:00Z,CORR-D,19
2026-04-09T15:32:00Z,CORR-E,41
2026-04-09T16:43:00Z,CORR-A,86
2026-04-09T16:43:00Z,CORR-C,38
2026-04-09T16:44:00Z,CORR-F,74
2026-04-09T16:48:00Z,CORR-C,76
2026-04-09T16:49:00Z,CORR-A,62
2026-04-09T16:49:00Z,CORR-E,87
2026-04-09T16:50:00Z,CORR-F,45
2026-04-09T16:52:00Z,CORR-D,86
2026-04-09T16:53:00Z,CORR-F,38
2026-04-09T16:56:00Z,CORR-D,84
2026-04-09T17:00:00Z,CORR-F,6
2026-04-09T17:24:00Z,CORR-C,16
2026-04-09T18:03:00Z,CORR-E,81
2026-04-09T18:06:00Z,CORR-B,55
2026-04-09T18:07:00Z,CORR-A,72
2026-04-09T18:08:00Z,CORR-B,74
2026-04-09T18:08:00Z,CORR-C,86
2026-04-09T18:09:00Z,CORR-E,38
2026-04-09T18:10:00Z,CORR-D,71
2026-04-09T18:10:00Z,CORR-F,49
2026-04-09T18:11:00Z,CORR-A,73
2026-04-09T18:13:00Z,CORR-D,89
2026-04-09T18:14:00Z,CORR-F,48
2026-04-09T18:15:00Z,CORR-A,87
2026-04-09T18:17:00Z,CORR-C,58
2026-04-09T18:17:00Z,CORR-E,89
2026-04-09T18:21:00Z,CORR-A,76
2026-04-09T18:21:00Z,CORR-C,79
2026-04-09T19:42:00Z,CORR-D,12
2026-04-09T19:51:00Z,CORR-A,16
2026-04-09T20:37:00Z,CORR-D,17
2026-04-09T20:39:00Z,CORR-E,15
2026-04-09T20:49:00Z,CORR-B,10
2026-04-09T21:48:00Z,CORR-F,7
2026-04-09T22:16:00Z,CORR-E,14
2026-04-09T22:18:00Z,CORR-A,18
2026-04-09T23:21:00Z,CORR-F,15
2026-04-10T00:31:00Z,CORR-D,9
2026-04-10T00:33:00Z,CORR-F,6
2026-04-10T01:57:00Z,CORR-A,5
2026-04-10T02:58:00Z,CORR-A,59
2026-04-10T03:32:00Z,CORR-B,64
2026-04-10T03:57:00Z,CORR-D,15
2026-04-10T04:09:00Z,CORR-F,10
2026-04-10T04:17:00Z,CORR-C,14
2026-04-10T04:32:00Z,CORR-D,5
2026-04-10T04:54:00Z,CORR-A,18
2026-04-10T05:00:00Z,CORR-D,15
2026-04-10T06:23:00Z,CORR-C,5
2026-04-10T06:24:00Z,CORR-B,17
2026-04-10T06:31:00Z,CORR-A,13
2026-04-10T06:47:00Z,CORR-A,11
2026-04-10T07:02:00Z,CORR-F,9
2026-04-10T07:14:00Z,CORR-B,55
2026-04-10T07:16:00Z,CORR-A,37
2026-04-10T07:25:00Z,CORR-C,40
2026-04-10T07:28:00Z,CORR-C,18
2026-04-10T07:49:00Z,CORR-C,12
2026-04-10T08:02:00Z,CORR-E,8
2026-04-10T08:08:00Z,CORR-B,63
2026-04-10T08:14:00Z,CORR-B,51
2026-04-10T08:37:00Z,CORR-C,17
2026-04-10T08:44:00Z,CORR-F,63
2026-04-10T08:45:00Z,CORR-B,70
2026-04-10T08:48:00Z,CORR-C,83
2026-04-10T08:49:00Z,CORR-E,57
2026-04-10T08:49:00Z,CORR-F,84
2026-04-10T08:51:00Z,CORR-B,79
2026-04-10T08:54:00Z,CORR-E,48
2026-04-10T08:56:00Z,CORR-C,77
2026-04-10T08:57:00Z,CORR-B,80
2026-04-10T09:13:00Z,CORR-A,63
2026-04-10T09:23:00Z,CORR-A,5
2026-04-10T09:26:00Z,CORR-B,40
2026-04-10T09:33:00Z,CORR-C,69
2026-04-10T09:36:00Z,CORR-D,8
2026-04-10T09:39:00Z,CORR-E,38
2026-04-10T09:41:00Z,CORR-D,74
2026-04-10T09:45:00Z,CORR-A,35
2026-04-10T09:45:00Z,CORR-D,80
2026-04-10T09:46:00Z,CORR-E,42
2026-04-10T09:48:00Z,CORR-A,62
2026-04-10T09:52:00Z,CORR-B,35
2026-04-10T11:16:00Z,CORR-D,5
2026-04-10T11:34:00Z,CORR-E,6
2026-04-10T12:06:00Z,CORR-B,48
2026-04-10T12:08:00Z,CORR-B,53
2026-04-10T13:07:00Z,CORR-E,16
2026-04-10T14:26:00Z,CORR-B,12
2026-04-10T14:32:00Z,CORR-D,18
2026-04-10T15:28:00Z,CORR-E,6
2026-04-10T15:31:00Z,CORR-A,57
2026-04-10T15:31:00Z,CORR-F,66
2026-04-10T15:33:00Z,CORR-B,79
2026-04-10T15:34:00Z,CORR-E,42
2026-04-10T15:36:00Z,CORR-A,51
2026-04-10T15:36:00Z,CORR-F,52
2026-04-10T15:37:00Z,CORR-D,43
2026-04-10T15:38:00Z,CORR-D,46
2026-04-10T15:39:00Z,CORR-E,74
2026-04-10T15:40:00Z,CORR-B,42
2026-04-10T15:42:00Z,CORR-F,49
2026-04-10T16:02:00Z,CORR-F,12
2026-04-10T16:52:00Z,CORR-B,19
2026-04-10T16:54:00Z,CORR-C,10
2026-04-10T16:59:00Z,CORR-C,43
2026-04-10T17:00:00Z,CORR-A,42
2026-04-10T17:01:00Z,CORR-B,70
2026-04-10T17:03:00Z,CORR-B,37
2026-04-10T17:04:00Z,CORR-A,45
2026-04-10T17:07:00Z,CORR-D,48
2026-04-10T17:08:00Z,CORR-A,52
2026-04-10T17:08:00Z,CORR-D,39
2026-04-10T17:11:00Z,CORR-F,81
2026-04-10T17:12:00Z,CORR-B,75
2026-04-10T17:50:00Z,CORR-C,16
2026-04-10T17:56:00Z,CORR-B,7
2026-04-10T18:40:00Z,CORR-C,15
2026-04-10T20:07:00Z,CORR-B,7
2026-04-10T20:13:00Z,CORR-E,74
2026-04-10T20:14:00Z,CORR-C,75
2026-04-10T20:14:00Z,CORR-F,39
2026-04-10T20:15:00Z,CORR-A,35
2026-04-10T20:18:00Z,CORR-B,46
2026-04-10T20:18:00Z,CORR-D,63
2026-04-10T20:18:00Z,CORR-E,60
2026-04-10T20:20:00Z,CORR-C,52
2026-04-10T20:21:00Z,CORR-F,67
2026-04-10T20:22:00Z,CORR-A,42
2026-04-10T20:23:00Z,CORR-B,79
2026-04-10T20:25:00Z,CORR-D,86
2026-04-10T20:25:00Z,CORR-F,50
2026-04-10T23:05:00Z,CORR-C,16
2026-04-11T00:06:00Z,CORR-C,14
2026-04-11T00:22:00Z,CORR-E,9
2026-04-11T00:32:00Z,CORR-E,83
2026-04-11T00:36:00Z,CORR-E,52
2026-04-11T00:39:00Z,CORR-F,46
2026-04-11T00:41:00Z,CORR-E,62
2026-04-11T00:47:00Z,CORR-E,61
2026-04-11T00:49:00Z,CORR-E,48
2026-04-11T00:57:00Z,CORR-E,40
2026-04-11T01:02:00Z,CORR-E,53
2026-04-11T01:05:00Z,CORR-C,11
2026-04-11T01:06:00Z,CORR-E,82
2026-04-11T01:11:00Z,CORR-E,68
2026-04-11T01:46:00Z,CORR-B,72
2026-04-11T03:43:00Z,CORR-F,9
2026-04-11T04:51:00Z,CORR-B,8
2026-04-11T06:36:00Z,CORR-E,15
2026-04-11T06:42:00Z,CORR-D,12
2026-04-11T06:45:00Z,CORR-E,8
2026-04-11T07:06:00Z,CORR-A,14
2026-04-11T07:19:00Z,CORR-C,7
2026-04-11T07:44:00Z,CORR-A,6
2026-04-11T08:59:00Z,CORR-F,13
2026-04-11T09:06:00Z,CORR-D,17
2026-04-11T10:06:00Z,CORR-F,10
2026-04-11T10:33:00Z,CORR-E,14
2026-04-11T11:56:00Z,CORR-B,17
2026-04-11T12:04:00Z,CORR-D,19
2026-04-11T13:21:00Z,CORR-F,10
2026-04-11T15:45:00Z,CORR-D,6
2026-04-11T16:24:00Z,CORR-C,17
2026-04-11T19:24:00Z,CORR-E,7
2026-04-11T20:11:00Z,CORR-D,37
2026-04-11T20:12:00Z,CORR-C,45
2026-04-11T20:15:00Z,CORR-F,50
2026-04-11T22:34:00Z,CORR-E,8
2026-04-11T22:40:00Z,CORR-A,17
2026-04-11T22:55:00Z,CORR-A,19
2026-04-11T23:16:00Z,CORR-F,13
2026-04-11T23:38:00Z,CORR-C,14
2026-04-11T23:41:00Z,CORR-F,17
2026-04-11T23:50:00Z,CORR-E,57
2026-04-11T23:56:00Z,CORR-E,48
2026-04-11T23:58:00Z,CORR-E,36
2026-04-12T00:05:00Z,CORR-E,73
2026-04-12T00:08:00Z,CORR-E,64
2026-04-12T00:10:00Z,CORR-F,80
2026-04-12T00:11:00Z,CORR-D,6
2026-04-12T01:13:00Z,CORR-C,11
2026-04-12T01:53:00Z,CORR-E,51
2026-04-12T04:22:00Z,CORR-B,13
2026-04-12T04:26:00Z,CORR-F,8
2026-04-12T05:08:00Z,CORR-B,14
2026-04-12T05:33:00Z,CORR-A,13
2026-04-12T05:35:00Z,CORR-B,15
2026-04-12T06:07:00Z,CORR-C,6
2026-04-12T07:36:00Z,CORR-D,15
2026-04-12T07:48:00Z,CORR-F,9
2026-04-12T07:59:00Z,CORR-B,11
2026-04-12T08:37:00Z,CORR-E,11
2026-04-12T09:22:00Z,CORR-D,9
2026-04-12T09:25:00Z,CORR-D,12
2026-04-12T09:30:00Z,CORR-B,16
2026-04-12T09:33:00Z,CORR-A,45
2026-04-12T09:35:00Z,CORR-B,55
2026-04-12T09:40:00Z,CORR-D,48
2026-04-12T09:40:00Z,CORR-F,61
2026-04-12T09:41:00Z,CORR-C,7
2026-04-12T09:42:00Z,CORR-A,80
2026-04-12T09:42:00Z,CORR-E,66
2026-04-12T10:05:00Z,CORR-F,14
2026-04-12T10:09:00Z,CORR-F,12
2026-04-12T10:44:00Z,CORR-E,12
2026-04-12T10:58:00Z,CORR-B,12
2026-04-12T12:19:00Z,CORR-A,8
2026-04-12T13:02:00Z,CORR-A,12
2026-04-12T14:17:00Z,CORR-D,7
2026-04-12T14:50:00Z,CORR-C,15
2026-04-12T16:57:00Z,CORR-F,11
2026-04-12T18:51:00Z,CORR-A,87
2026-04-12T18:51:00Z,CORR-F,69
2026-04-12T18:52:00Z,CORR-C,71
2026-04-12T18:53:00Z,CORR-A,39
2026-04-12T18:53:00Z,CORR-E,71
2026-04-12T18:54:00Z,CORR-D,49
2026-04-12T18:55:00Z,CORR-F,51
2026-04-12T18:56:00Z,CORR-C,57
2026-04-12T18:59:00Z,CORR-A,60
2026-04-12T18:59:00Z,CORR-C,53
2026-04-12T18:59:00Z,CORR-E,58
2026-04-12T19:00:00Z,CORR-F,70
2026-04-12T19:43:00Z,CORR-D,16
2026-04-12T19:56:00Z,CORR-B,12
2026-04-12T20:45:00Z,CORR-B,8
2026-04-12T22:29:00Z,CORR-E,9
2026-04-12T22:38:00Z,CORR-B,18
2026-04-12T22:55:00Z,CORR-B,5
2026-04-12T23:11:00Z,CORR-C,76
2026-04-12T23:11:00Z,CORR-F,16
2026-04-12T23:19:00Z,CORR-F,48
2026-04-13T00:44:00Z,CORR-A,15
2026-04-13T01:16:00Z,CORR-B,9
2026-04-13T01:28:00Z,CORR-F,7
2026-04-13T01:38:00Z,CORR-B,5
2026-04-13T02:18:00Z,CORR-B,12
2026-04-13T04:16:00Z,CORR-B,9
2026-04-13T05:08:00Z,CORR-C,19
2026-04-13T05:53:00Z,CORR-A,18
2026-04-13T06:08:00Z,CORR-F,12
2026-04-13T06:20:00Z,CORR-C,15
2026-04-13T06:35:00Z,CORR-C,13
2026-04-13T06:56:00Z,CORR-D,11
2026-04-13T07:03:00Z,CORR-D,10
2026-04-13T07:10:00Z,CORR-C,54
2026-04-13T07:16:00Z,CORR-C,65
2026-04-13T07:29:00Z,CORR-B,11
2026-04-13T08:29:00Z,CORR-C,16
2026-04-13T08:37:00Z,CORR-C,9
2026-04-13T09:19:00Z,CORR-C,86
2026-04-13T09:21:00Z,CORR-D,37
2026-04-13T09:24:00Z,CORR-C,55
2026-04-13T09:25:00Z,CORR-D,37
2026-04-13T09:26:00Z,CORR-E,35
2026-04-13T09:28:00Z,CORR-E,66
2026-04-13T09:44:00Z,CORR-B,51
2026-04-13T09:52:00Z,CORR-B,82
2026-04-13T09:55:00Z,CORR-B,37
2026-04-13T10:00:00Z,CORR-A,55
2026-04-13T10:10:00Z,CORR-B,41
2026-04-13T10:23:00Z,CORR-C,53
2026-04-13T10:32:00Z,CORR-E,67
2026-04-13T10:38:00Z,CORR-C,19
2026-04-13T11:09:00Z,CORR-E,88
2026-04-13T11:09:00Z,CORR-F,84
2026-04-13T11:13:00Z,CORR-F,53
2026-04-13T11:16:00Z,CORR-D,64
2026-04-13T11:22:00Z,CORR-D,59
2026-04-13T11:40:00Z,CORR-A,64
2026-04-13T11:42:00Z,CORR-B,16
2026-04-13T11:55:00Z,CORR-A,37
2026-04-13T11:55:00Z,CORR-B,48
2026-04-13T11:55:00Z,CORR-E,50
2026-04-13T11:57:00Z,CORR-D,60
2026-04-13T11:59:00Z,CORR-B,80
2026-04-13T12:02:00Z,CORR-A,60
2026-04-13T12:06:00Z,CORR-B,49
2026-04-13T12:14:00Z,CORR-F,18
2026-04-13T12:59:00Z,CORR-C,16
2026-04-13T13:26:00Z,CORR-D,16
2026-04-13T13:28:00Z,CORR-B,89
2026-04-13T13:30:00Z,CORR-E,66
2026-04-13T13:32:00Z,CORR-D,62
2026-04-13T13:33:00Z,CORR-B,81
2026-04-13T13:34:00Z,CORR-E,77
2026-04-13T13:37:00Z,CORR-A,79
2026-04-13T13:37:00Z,CORR-D,84
2026-04-13T13:38:00Z,CORR-A,85
2026-04-13T13:41:00Z,CORR-D,88
2026-04-13T13:41:00Z,CORR-F,64
2026-04-13T14:11:00Z,CORR-B,77
2026-04-13T14:15:00Z,CORR-B,72
2026-04-13T14:20:00Z,CORR-B,87
2026-04-13T14:26:00Z,CORR-B,57
2026-04-13T14:30:00Z,CORR-F,5
2026-04-13T14:31:00Z,CORR-B,80
2026-04-13T14:51:00Z,CORR-D,79
2026-04-13T14:51:00Z,CORR-E,83
2026-04-13T14:53:00Z,CORR-A,77
2026-04-13T14:53:00Z,CORR-B,58
2026-04-13T14:57:00Z,CORR-D,70
2026-04-13T14:58:00Z,CORR-A,42
2026-04-13T14:58:00Z,CORR-B,40
2026-04-13T15:05:00Z,CORR-A,76
2026-04-13T15:05:00Z,CORR-C,79
2026-04-13T15:06:00Z,CORR-F,48
2026-04-13T15:08:00Z,CORR-A,72
2026-04-13T15:08:00Z,CORR-B,49
2026-04-13T15:09:00Z,CORR-C,70
2026-04-13T15:11:00Z,CORR-F,61
2026-04-13T15:13:00Z,CORR-C,53
2026-04-13T15:14:00Z,CORR-D,54
